,The cyber-attacker accessed your computer files.,The cyber-attacker accessed your computer programs.,The cyber-attacker accessed your information stored in an Internet site.,The cyber-attacker caused a program on your computer to crash.,The cyber-attacker caused your computer program to run very slowly.,The cyber-attacker caused your computer to crash.,The cyber-attacker caused your computer to run very slowly.,The cyber-attacker caused your Internet connection to run very slowly.,The cyber-attacker caused your request for a certain Internet page to actually take you to a different Internet page.,The cyber-attacker changed a device’s serial number.,The cyber-attacker changed how an Internet service functions so as to benefit the attacker.,The cyber-attacker changed the appearance of an Internet site.,The cyber-attacker completely filled your computer’s storage space.,The cyber-attacker deleted your information stored in an Internet site.,The cyber-attacker determined your password.,The cyber-attacker disrupted the availability of an Internet service.,The cyber-attacker floods your inbox with a very large number of emails.,The cyber-attacker forged a digital signature on an electronic document.,The cyber-attacker gained information about existing hidden pathways by which they can enter your system from the Internet.,The cyber-attacker gained information about the device that you use to create your home network.,The cyber-attacker gains your username and password for a given Internet site.,The cyber-attacker intercepted Internet traffic as it passes between your computer and the Internet.,The cyber-attacker irreparably damaged your computer’s hardware.,The cyber-attacker issued commands to your computer’s operating system.,The cyber-attacker made an Internet page that you use act differently than intended.,The cyber-attacker made you think an Internet site that the attacker created was a legitimate Internet site.,The cyber-attacker made you think that an email that you received from the attacker came from someone else.,The cyber-attacker made you think that information sent to your Internet browser came from a trusted source.,The cyber-attacker made you think that you had a secure connection to an Internet site when it was not secure.,The cyber-attacker made your computer perform tasks that benefit the attacker.,The cyber-attacker made your computer run software that your computer did not intend to run.,The cyber-attacker made your computer think that your password was entered when it was not.,The cyber-attacker modified the content of a digital message without your awareness.,The cyber-attacker modified your computer files in order to hide their activities.,The cyber-attacker modified your information stored in an Internet site.,The cyber-attacker modified your information within an Internet database.,The cyber-attacker opened new hidden pathways by which they can enter your system from the Internet.,The cyber-attacker performed actions on an Internet site as if they were you.,The cyber-attacker prevented you from accessing your home network.,The cyber-attacker prevented you from logging into an Internet site.,The cyber-attacker prevented you from logging into your computer.,The cyber-attacker prevented you from using your computer until you pay a ransom.,The cyber-attacker removed your computer files in order to hide their activities.,The cyber-attacker rerouted your Internet requests to a device that they control.,The cyber-attacker saw what was presented on your computer screen.,The cyber-attacker sent you an email that asks you to click on a given Internet link.,The cyber-attacker sent you an email that asks you to respond with certain personal information.,The cyber-attacker shut down an Internet site that you were using.,The cyber-attacker took control over one of your financial accounts.,The cyber-attacker used your computer to store and distribute stolen software.
The cyber-attacker changed how an Internet service functions so as to benefit the attacker.,0.01590074883529348,0.014944078691650684,0.012791492509048725,0.013058883029748782,0.012059676189824182,0.016664016861514877,0.014405701158226052,0.011625951137117169,0.007286607472560435,0.16787435131765874,1.0000000000000002,0.18439070292696155,0.010661420082693657,0.012277344387665853,0.01671969597723968,0.1911494499047138,0.010661420082693657,0.010661420082693657,0.009084819514771015,0.00939596658024068,0.010481342861347354,0.009741441796897315,0.01190346012353763,0.010661420082693657,0.009558470529567716,0.008744136006661313,0.009005238199025739,0.008430045573787431,0.01027446088446833,0.1684225584052279,0.009795176745602638,0.01173692563092333,0.010067248298116954,0.010915284591308137,0.013308278067373999,0.011315753886557868,0.0095302706159995,0.01297577791051473,0.012835813145782459,0.014211611707097966,0.015198107638920608,0.011092859577037314,0.010503481420077414,0.010661420082693657,0.01190346012353763,0.0095302706159995,0.00939596658024068,0.01297577791051473,0.010661420082693657,0.009741441796897315
The cyber-attacker changed the appearance of an Internet site.,0.020925822348594064,0.019666818154550167,0.12492146934068797,0.017185848866755535,0.01587086521168692,0.021930304042287595,0.018958298528360486,0.015300071125502988,0.009589375637221263,0.22092725876919095,0.18439070292696155,1.0000000000000002,0.014030721756889054,0.11990030869532407,0.022003579288394113,0.01602940928579697,0.014030721756889054,0.014030721756889054,0.011955872091581905,0.012365350178667507,0.10236059239973831,0.012820005055898977,0.01566528057633611,0.014030721756889054,0.012579209840862448,0.15928260423413307,0.011851140893523062,0.011094171594992784,0.10034018700032524,0.014123577771132613,0.012890721724790855,0.015446116608433855,0.013248775363207167,0.014364814425285175,0.12996838714440578,0.014891843020936085,0.012542097979799377,0.12672119702007228,0.01689228277049472,0.13879032606196076,0.020001127228734893,0.014598507985469904,0.013822870137439143,0.014030721756889054,0.01566528057633611,0.012542097979799377,0.012365350178667507,0.12672119702007228,0.014030721756889054,0.012820005055898977
The cyber-attacker completely filled your computer’s storage space.,0.0164196450266606,0.015431755441778093,0.013208922959249528,0.01348503935344373,0.012453224953397558,0.017207821117017914,0.014875808795445294,0.012005345958616406,0.0075243945670340285,0.012773953762675878,0.010661420082693657,0.014030721756889054,1.0000000000000002,0.01267799641411142,0.01726531723402911,0.012577628065237151,0.011009338934364052,0.011009338934364052,0.00938128846062399,0.009702589326326568,0.010823385173159377,0.01005933858900404,0.012291911018912085,0.011009338934364052,0.009870396339129504,0.009029487276444384,0.009299110132494457,0.008705146991123217,0.010609751924942316,0.011082199286854439,0.010114827094130842,0.012119941932314575,0.010395777278327313,0.011271487916119252,0.01374257300997992,0.011685025903555564,0.009841276165270467,0.013399222227982779,0.013254689930985362,0.014675385537147614,0.01569407422838834,0.011454857785141753,0.010846246189298605,0.011009338934364052,0.012291911018912085,0.009841276165270467,0.009702589326326568,0.013399222227982779,0.011009338934364052,0.01005933858900404
The cyber-attacker deleted your information stored in an Internet site.,0.018908328829737333,0.01777070733499116,0.4953053557145722,0.015528932444206429,0.01434072856186592,0.0198159667639323,0.01713049727054812,0.013824965687851064,0.008664847899400896,0.014710069420402008,0.012277344387665853,0.11990030869532407,0.01267799641411142,1.0000000000000002,0.01988217742105159,0.01448398713671856,0.01267799641411142,0.01267799641411142,0.010803186474012034,0.011173186094108521,0.09249183654811069,0.011584006934481089,0.014154964684929638,0.01267799641411142,0.01136642718871574,0.14392590205269762,0.010708552585859869,0.010024563962990394,0.09066622181120428,0.01276190002477425,0.011647905691092733,0.013956930681596705,0.011971438779593523,0.012979878649772408,0.515316050683387,0.013456095537368781,0.011332893344225693,0.11450379454810017,0.015263669546104136,0.12540931868048352,0.018072785112396864,0.013191041423103596,0.012490184116803237,0.01267799641411142,0.014154964684929638,0.011332893344225693,0.011173186094108521,0.11450379454810017,0.01267799641411142,0.011584006934481089
The cyber-attacker determined your password.,0.02574999116164637,0.02420074036858092,0.020714799187392552,0.021147816752543434,0.01952968118149376,0.026986042691844982,0.023328881007055612,0.01882729814346975,0.011800078094457525,0.02003266184829821,0.01671969597723968,0.022003579288394113,0.01726531723402911,0.01988217742105159,1.0000000000000002,0.01972477547404086,0.01726531723402911,0.01726531723402911,0.014712138694453406,0.015216016484663667,0.016973696574768785,0.01577548597051144,0.01927670175468479,0.01726531723402911,0.015479178635216974,0.014160428997406197,0.014583263117692858,0.01365178465906483,0.016638667757489786,0.01737957996197576,0.01586250542277537,0.019007012461598846,0.01630310354460903,0.01767643050427767,0.021551692071946855,0.01832495850255047,0.015433511130330096,0.0210132346578301,0.020786572914277605,0.02301456866221662,0.02461211993408188,0.01796399899305894,0.01700954820021961,0.01726531723402911,0.01927670175468479,0.015433511130330096,0.015216016484663667,0.0210132346578301,0.01726531723402911,0.01577548597051144
The cyber-attacker disrupted the availability of an Internet service.,0.018758636584793955,0.017630021338933013,0.01509054459257676,0.015405993987821458,0.014227196801768052,0.019659088989205254,0.01699487964846658,0.013715517086194375,0.008596250587293951,0.014593613686283936,0.1911494499047138,0.01602940928579697,0.012577628065237151,0.01448398713671856,0.01972477547404086,1.0,0.012577628065237151,0.012577628065237151,0.01071766050022563,0.011084730931060644,0.012365185042117578,0.011492299411353237,0.014042903568378238,0.012577628065237151,0.011276442186964108,0.010315744956167881,0.010623775803569593,0.009945202137960225,0.01212111956693672,0.012660867433176466,0.011555692298386855,0.013846437347941455,0.011876664060883255,0.012877120378976878,0.015700213519575738,0.013349567183260962,0.01124317382106334,0.015307952144245683,0.015142831106017522,0.016765905936827755,0.017929707646365107,0.013086611432407642,0.012391302628278459,0.012577628065237151,0.014042903568378238,0.01124317382106334,0.011084730931060644,0.015307952144245683,0.012577628065237151,0.011492299411353237
The cyber-attacker floods your inbox with a very large number of emails.,0.0164196450266606,0.015431755441778093,0.013208922959249528,0.01348503935344373,0.012453224953397558,0.017207821117017914,0.014875808795445294,0.012005345958616406,0.0075243945670340285,0.012773953762675878,0.010661420082693657,0.014030721756889054,0.011009338934364052,0.01267799641411142,0.01726531723402911,0.012577628065237151,1.0000000000000002,0.011009338934364052,0.00938128846062399,0.009702589326326568,0.010823385173159377,0.01005933858900404,0.012291911018912085,0.011009338934364052,0.009870396339129504,0.009029487276444384,0.009299110132494457,0.008705146991123217,0.010609751924942316,0.011082199286854439,0.010114827094130842,0.012119941932314575,0.010395777278327313,0.011271487916119252,0.01374257300997992,0.011685025903555564,0.009841276165270467,0.013399222227982779,0.013254689930985362,0.014675385537147614,0.01569407422838834,0.011454857785141753,0.010846246189298605,0.011009338934364052,0.012291911018912085,0.009841276165270467,0.009702589326326568,0.013399222227982779,0.011009338934364052,0.01005933858900404
The cyber-attacker forged a digital signature on an electronic document.,0.0164196450266606,0.015431755441778093,0.013208922959249528,0.01348503935344373,0.012453224953397558,0.017207821117017914,0.014875808795445294,0.012005345958616406,0.0075243945670340285,0.012773953762675878,0.010661420082693657,0.014030721756889054,0.011009338934364052,0.01267799641411142,0.01726531723402911,0.012577628065237151,0.011009338934364052,1.0000000000000002,0.00938128846062399,0.009702589326326568,0.010823385173159377,0.01005933858900404,0.012291911018912085,0.011009338934364052,0.009870396339129504,0.009029487276444384,0.009299110132494457,0.008705146991123217,0.010609751924942316,0.011082199286854439,0.010114827094130842,0.012119941932314575,0.010395777278327313,0.011271487916119252,0.01374257300997992,0.011685025903555564,0.009841276165270467,0.013399222227982779,0.013254689930985362,0.014675385537147614,0.01569407422838834,0.011454857785141753,0.010846246189298605,0.011009338934364052,0.012291911018912085,0.009841276165270467,0.009702589326326568,0.013399222227982779,0.011009338934364052,0.01005933858900404
The cyber-attacker gained information about existing hidden pathways by which they can enter your system from the Internet.,0.013991523681349089,0.013149722260002964,0.011255600111291956,0.011490884678157077,0.010611654001150224,0.014663145048035255,0.012675988470076206,0.010230006922197886,0.006411694321133704,0.01088495374198032,0.009084819514771015,0.011955872091581905,0.00938128846062399,0.010803186474012034,0.014712138694453406,0.01071766050022563,0.00938128846062399,0.00938128846062399,1.0000000000000004,0.2512334284638089,0.00922283336312909,0.008571773254429685,0.01047419501645108,0.00938128846062399,0.008410771603100772,0.007694215365416212,0.007923966652324808,0.007417838210153827,0.009040791994591634,0.009443374294126812,0.0086190561726818,0.010327656553306341,0.008858459713323615,0.00960467110259426,0.011710334504771469,0.00995705548940395,0.5012630583182939,0.011417758106833362,0.011294599107179249,0.012505203610829133,0.013373249596249309,0.009760924411402604,0.009242313714145958,0.00938128846062399,0.01047419501645108,0.008385957692599531,0.008267779730273041,0.011417758106833362,0.00938128846062399,0.008571773254429685
The cyber-attacker gained information about the device that you use to create your home network.,0.01447072104215773,0.013600088663682057,0.01164109449992944,0.011884437355945089,0.010975093802774125,0.015165344849014707,0.01311012990876729,0.010580375647564519,0.006631289203504854,0.011257753818975091,0.00939596658024068,0.012365350178667507,0.009702589326326568,0.011173186094108521,0.015216016484663667,0.011084730931060644,0.009702589326326568,0.009702589326326568,0.2512334284638089,1.0000000000000004,0.009538707281327198,0.008865348937430404,0.010832926968938075,0.009702589326326568,0.008698833121371492,0.007957735463768018,0.008195355529862954,0.0076718926344013835,0.009350431156279454,0.00976680154493481,0.008914251253980644,0.01068136969251787,0.009161854154996391,0.009933622627004243,0.012111403145805407,0.010298075868643125,0.008673169356294412,0.011808806263971487,0.1833227954649127,0.012933495818537151,0.013831271614287302,0.010095227473994122,0.00955885481720595,0.009702589326326568,0.010832926968938075,0.008673169356294412,0.008550943902862427,0.011808806263971487,0.009702589326326568,0.008865348937430404
The cyber-attacker gains your username and password for a given Internet site.,0.016142308233910697,0.015171104644895789,0.09636519079336892,0.013257269656941895,0.012242883166936247,0.01691717159864776,0.014624548241749347,0.011802569093549618,0.007397303423880952,0.012558194691056252,0.010481342861347354,0.10236059239973831,0.010823385173159377,0.09249183654811069,0.016973696574768785,0.012365185042117578,0.010823385173159377,0.010823385173159377,0.00922283336312909,0.009538707281327198,1.0,0.009889430853670547,0.012084293913108817,0.010823385173159377,0.009703679941824944,0.12287158186737328,0.009142043071946764,0.008558112293173622,0.07740303820921585,0.010895014874411841,0.009943982127570892,0.011915229478521241,0.010220186909361828,0.011081106315110209,0.10025841426920991,0.011487659419564604,0.009675051623643011,0.09775351180908634,0.01303081096232403,0.10706371228118852,0.015428992723604712,0.011261378966666735,0.010663047153836404,0.010823385173159377,0.012084293913108817,0.15183566009157343,0.009538707281327198,0.09775351180908634,0.010823385173159377,0.009889430853670547
The cyber-attacker intercepted Internet traffic as it passes between your computer and the Internet.,0.015002787162713164,0.014100142972891258,0.012069119611570532,0.012321409809531888,0.011378631094755762,0.01572295121687939,0.01359216918934038,0.010969399761042933,0.00687511149200803,0.011671684084314312,0.009741441796897315,0.012820005055898977,0.01005933858900404,0.011584006934481089,0.01577548597051144,0.011492299411353237,0.01005933858900404,0.01005933858900404,0.008571773254429685,0.008865348937430404,0.009889430853670547,1.0,0.011231237005447753,0.01005933858900404,0.009018675814680513,0.00825032913786887,0.008496686127740094,0.007953976308007678,0.009694232105544414,0.010125911791971498,0.009242014540173787,0.011074107201447761,0.009498721418427291,0.010298866628240531,0.012556720781844274,0.010676720254133779,0.008992068432496612,0.012242997878816213,0.012110937332655228,0.013409040535717525,0.014339826164452622,0.010466413436501749,0.009910319183406256,0.01005933858900404,0.011231237005447753,0.008992068432496612,0.008865348937430404,0.012242997878816213,0.01005933858900404,0.009191314160778079
The cyber-attacker irreparably damaged your computer’s hardware.,0.018332509956601947,0.01722953266193596,0.014747743405734186,0.015056026961044133,0.01390400767369059,0.019212507423086136,0.016608819034285245,0.013403951422910105,0.008400975666256966,0.01426210092600615,0.01190346012353763,0.01566528057633611,0.012291911018912085,0.014154964684929638,0.01927670175468479,0.014042903568378238,0.012291911018912085,0.012291911018912085,0.01047419501645108,0.010832926968938075,0.012084293913108817,0.011231237005447753,1.0000000000000002,0.012291911018912085,0.011020283256361002,0.010081409502437525,0.010382443031788478,0.009719284042336353,0.011845772700035005,0.012373259497231972,0.011293189841277175,0.013531897662027764,0.011606870316142987,0.012584599978407676,0.015343562916598833,0.013046314544087978,0.010987770624307022,0.014960212264416689,0.014798842163573859,0.01638504675587661,0.01752241120830695,0.012789332172321581,0.012109818204609026,0.012291911018912085,0.013723900898830852,0.010987770624307022,0.010832926968938075,0.014960212264416689,0.012291911018912085,0.011231237005447753
The cyber-attacker issued commands to your computer’s operating system.,0.0164196450266606,0.015431755441778093,0.013208922959249528,0.01348503935344373,0.012453224953397558,0.017207821117017914,0.014875808795445294,0.012005345958616406,0.0075243945670340285,0.012773953762675878,0.010661420082693657,0.014030721756889054,0.011009338934364052,0.01267799641411142,0.01726531723402911,0.012577628065237151,0.011009338934364052,0.011009338934364052,0.00938128846062399,0.009702589326326568,0.010823385173159377,0.01005933858900404,0.012291911018912085,1.0000000000000002,0.009870396339129504,0.009029487276444384,0.009299110132494457,0.008705146991123217,0.010609751924942316,0.011082199286854439,0.010114827094130842,0.012119941932314575,0.010395777278327313,0.011271487916119252,0.01374257300997992,0.011685025903555564,0.009841276165270467,0.013399222227982779,0.013254689930985362,0.014675385537147614,0.01569407422838834,0.011454857785141753,0.010846246189298605,0.011009338934364052,0.012291911018912085,0.009841276165270467,0.009702589326326568,0.013399222227982779,0.011009338934364052,0.01005933858900404
